primary_22_00_fee_0bps,primary_22_00_fee_1bps,primary_22_00_fee_5bps,primary_22_00_fee_10bps,primary_22_00_fee_20bps,buyhold_fee_0bps,buyhold_fee_1bps,buyhold_fee_5bps,buyhold_fee_10bps,buyhold_fee_20bps
1.0205359334704656,1.0021320440503414,0.9317421173380015,0.8505964539926087,0.7086963149577221,1.6179769965296733,1.5892547387311597,1.4793219600275758,1.3524283608699614,1.1300579138678988
1.0207732475091302,1.0021646520647682,0.93102704126603,0.8490930576277441,0.706026328975578,1.6486751603248375,1.6190900991000463,1.5059100753253787,1.3753833667001982,1.14697847093337
1.0170295061396042,0.9982887258000945,0.9266814219448033,0.8442807765710556,0.7006128337219886,1.631401347879621,1.6018024428561757,1.4886261582620623,1.3582221721952235,1.1303732164222076
1.0112588080211722,0.9924247064638011,0.9204966838925245,0.8378017055396977,0.6938350550864649,1.6456021988312095,1.6154252838823364,1.50009556859408,1.3673286374319464,1.1356912775000918
1.0156711347252636,0.9965563712323526,0.9235925004087259,0.8397816004132955,0.6940870575379553,1.6213145176220902,1.5912599030751338,1.4764553452478841,1.3444133787470738,1.1143866803267344
1.0139236598565557,0.9946424722786501,0.9210798554796216,0.8366571824836572,0.6901165238591139,1.6235208548155886,1.5931070889972314,1.4769880980527845,1.3435540731643587,1.1114456270149542
1.0222891265143277,1.0026499293018458,0.927758226278297,0.8418867820570456,0.6930499250624618,1.6733680062342005,1.6417018215753245,1.520859248938439,1.3821182634694587,1.1411246900849705
1.0020533319909035,0.9826023546570463,0.9084658739783275,0.8235382044841271,0.6765590859731213,1.6420811246505218,1.6106786607674615,1.490902957047244,1.3535126278702845,1.1152246375684394
0.9950378223799863,0.9755265034731374,0.9011971168238216,0.8161254267855508,0.6691161688374315,1.689794884379397,1.657157827033491,1.532733047434397,1.3901344611871955,1.1431686912472994
0.9943165939310209,0.9746243120183289,0.8996427093624662,0.8139016276888045,0.665954711927843,1.6900463613606636,1.6570730153695155,1.5314284172670336,1.3875610734792725,1.138766144001461
1.0056738205572644,0.9855616857161631,0.9090189146025809,0.821570325460917,0.6708975232342935,1.71241473007587,1.6786735554413195,1.5501659922815985,1.4031508189572848,1.1492830570775419
1.0099577247011478,0.9895628051547587,0.9119820755295264,0.8234268568207306,0.6710717789171486,1.6482086791141852,1.6153968766027986,1.4904932027499285,1.347734147058826,1.1015941870615917
1.0075989081914623,0.9870537096351931,0.9089401049171669,0.8198568405658433,0.6668201636326083,1.6349275758187267,1.602057088206838,1.4769924620355954,1.3341787696714467,1.0883112727890407
